,1,10,100,108,12,124,14,15,16,17,1915,2,20,2003,2008,2011,2012,2014,2015,2016,24,27,29,3,30,321st,36,379,4,42,44,45,46,5,50,501st,52,57,65,67,70,75,a,abandoned,ability,abingdon,able,aboard,about,absolutely,abu,accessory,accident,accompanied,accomplish,accordance,according,account,accountable,accused,acknowledged,action,active,actively,actually,added,adding,additional,adequate,admonition,advance,affected,affiliate,after,aftereffects,afternoon,again,age,agency,agent,ago,ahead,aid,aides,air,airfield,airstrikes,al,alarming,albert,albright,aleppo,alienating,all,allegations,allege,alleged,allegedly,alleys,allied,allies,allison,almost,alone,along,already,also,alter,although,always,amassed,amazing,america,amid,among,an,analyzed,and,anger,angle,announced,announcement,another,answers,anthem,any,anything,apart,apartment,apartments,apodaca,apologized,apparently,appeal,appeals,appear,appeared,appetite,appreciation,approach,arabia,are,area,areas,arguing,army,around,arrest,arrested,arrives,as,ashanti,asher,asia,ask,asked,asking,assad,assault,asset,assistance,assisted,astronaut,astronomy,at,atlanta,atlantic,atmosphere,attack,attacks,attempted,attempting,attendant,attorney,auschwitz,austin,authorities,avoid,avoidance,awash,away,back,backers,backing,badges,bahamas,ballantyne,bank,bankruptcies,barack,barrels,barrier,based,bashar,battered,battle,battled,baumgartner,bayonne,be,beams,bear,beaten,beautiful,because,bed,been,before,being,believe,believed,below,ben,benefits,bernie,besides,best,better,between,beyond,bid,biggest,bigotry,bill,billion,billions,binary,birthday,black,blamed,blood,blow,blowout,board,boat,body,bombs,bone,bookkeeper,boost,border,both,bracing,brandished,bread,break,brewing,bribes,broad,broke,broken,brother,brought,bryant,buildings,bureau,burned,business,but,by,ca,cabins,california,call,called,calls,calm,caltech,camp,campaign,camps,can,candidacy,candidate,candidates,capable,capacity,cape,capital,captain,care,carefully,cargo,caribbean,carolina,cartel,cartels,case,cases,casts,cause,causes,causing,celebration,cell,cells,center,central,certain,chair,challenge,challenges,chance,change,changed,charges,charlotte,chavez,check,chelsea,chico,chief,china,chirp,cities,citing,city,ciudad,civil,civilian,civilians,clarity,clayton,clear,clinton,close,closer,club,cnn,coalition,coates,cognitive,college,collided,colliding,collision,colorado,columbia,combat,come,comes,coming,commander,commercial,committee,companies,company,comparing,compensated,completed,completely,complex,compliance,compressed,concept,concepts,concerned,concession,condition,conditions,conducting,conference,confident,conflict,congress,conjecture,considered,constant,construct,constructed,contact,continue,continued,continues,contraband,contribute,control,controversies,convincing,cordova,core,correct,correctional,corrections,correspondent,corruption,cosmic,cosmonaut,could,counter,country,county,couple,course,court,courts,covered,crash,crashed,created,creating,credibility,criminal,critical,criticizing,critique,cross,crucial,crude,cruise,crushing,curious,currency,current,currently,cut,cyclones,dailey,dakota,damage,daring,data,date,dating,daughter,dave,david,day,days,dead,deadly,deaf,dealer,dealing,death,deaths,debate,debates,debut,decade,december,decided,decision,decisions,decisive,decline,declining,defeat,define,definitely,degrees,deirdre,delegate,delegation,deliver,delivering,demand,demanded,demarcation,demers,democratic,democrats,denied,density,department,depends,deputies,deputy,derek,described,description,despite,details,detain,detained,detect,detected,detector,detectors,determine,determined,devastating,developing,diameter,did,died,dies,different,direct,directly,director,disabled,disappointing,discipline,discovered,discovery,discussion,disembarking,dismissing,dispatched,displaced,distortion,distortions,disturbance,diverse,do,docked,doctors,does,doing,dollar,dollars,domestic,dominates,done,donors,dooly,door,doubling,dow,down,drain,drastically,driving,dropped,drug,drugs,duo,during,dust,duty,each,earlier,early,earth,ease,eastern,economic,economy,edited,eerie,effects,eight,einstein,either,el,election,electorate,electricity,electromagnetic,element,elite,email,embodiment,employ,employee,encompassing,encountered,encourage,end,ended,endorsement,enduring,energy,enforcement,engage,engaged,enormous,enough,entered,environment,equipment,equivalent,escaped,established,establishment,estimates,et,europe,european,evans,even,event,eventually,ever,every,everything,evidence,exactly,example,exams,exceeds,except,exchange,exciting,execute,executive,exhibited,existence,exit,expect,expected,expecting,expects,experience,experienced,experimental,expert,explaining,explanation,exploding,extends,extraterrestrial,extreme,extremely,eyes,face,faces,facilities,facility,facing,fact,fail,fall,fallout,family,far,fare,fargo,faro,fatally,fate,father,faucet,fault,favor,fbi,feasible,february,fed,federal,feel,feels,fell,feminist,few,fewer,fierce,fighters,fighting,figure,film,financial,find,fired,firefights,firepower,fires,first,fit,five,flames,flaw,flawless,flaws,fled,flee,flight,flint,flood,floor,florida,flown,focus,focused,followed,following,food,for,force,forces,forecast,foreign,formally,former,forward,found,foundation,four,fragile,france,francis,frankly,free,freed,freedom,frequency,fresno,friday,frightful,from,front,frontier,frustrated,fuel,functions,fund,funded,fundraiser,further,future,futures,gahler,gains,gasser,gays,geer,general,genocide,georgia,german,germany,get,getting,give,giving,glance,glaring,glasses,glimpsed,global,gloria,glut,go,goals,goes,going,gone,good,gotten,gov,government,governments,governor,gradually,grail,grand,grateful,gravely,gravitational,gravitationally,gravity,gray,great,greer,grind,groening,ground,group,groups,grow,growing,grown,growth,guard,guards,guess,gun,gunfire,gunman,gunshot,gupta,had,half,halls,hampshire,hand,hanford,hang,hanning,happened,happening,hard,harford,harsher,has,hatteras,have,having,haze,he,head,headache,headwinds,health,hear,heard,heart,heavy,held,hell,help,helping,her,here,heroes,herself,hesitation,hid,high,him,himself,hire,his,history,hit,hold,hole,holes,holocaust,holy,holzer,home,honorably,hoping,horizons,horrendous,hospital,host,hour,hours,how,however,hsi,huge,human,hundreds,hunkered,hurricane,hurt,i,icrc,ideas,identical,identified,identify,iea,if,imagery,imagine,immediately,impact,in,incident,include,included,includes,including,income,increase,increased,incredible,incredibly,indexes,indictments,indirect,industry,inequality,influential,informed,initially,injured,injuries,inmates,inn,inquest,inside,insight,insisted,instead,insurance,insurgents,intense,interaction,interest,interfere,interferometer,international,interstate,interview,into,introduced,investigate,investigating,investigation,investigations,investors,involved,iran,iranian,iraqi,ironically,is,iss,issue,issued,issues,it,itinerary,its,jacket,jails,jaime,james,janet,january,japan,jason,jealous,jeffrey,jennifer,jersey,jewish,jim,joint,journey,juarez,judgment,julio,july,junction,june,just,justice,justin,kelly,key,khan,kill,killed,killings,kilometers,kind,kinds,knew,knock,know,known,knows,kornienko,laboratory,lapse,larger,laser,last,lasting,late,lately,later,laughs,launching,laundry,law,lawmaker,lead,leader,leaning,learn,learned,least,leave,leaving,left,leon,less,lets,lies,life,light,ligo,like,limb,line,lipman,list,listed,listen,little,live,living,livingston,local,locate,located,location,locations,lock,logsdon,long,longer,look,looked,looking,looks,loop,losing,loss,lost,lot,loud,louisiana,loved,low,lower,lowest,loyal,lying,made,madeleine,maintaining,major,majority,make,mammoth,man,managed,many,marbury,march,margin,marianne,marine,mariners,mark,marka,market,markets,mars,maryland,mass,massachusetts,match,matching,matchmaker,matter,mattress,maureen,may,maybe,maze,me,meanwhile,measure,measuring,media,medical,meet,meets,member,members,memorial,memphis,men,mend,mental,mentioned,mere,merging,mesa,message,messages,meteorologist,mexican,mexico,miami,michigan,microbiome,microphone,midnight,might,mikhail,miles,military,militias,million,milliseconds,milwaukee,mind,minimum,minor,minorities,minority,mission,missions,mit,mohammed,momentum,monday,money,monitors,monterrey,month,monthly,months,mood,morale,more,morning,most,mostly,moszer,motion,mourn,move,moved,movement,mph,much,muddled,murder,murders,musante,muscante,mutilated,my,myrick,n225,naacp,name,narrow,nasa,nasdaq,national,nations,nazi,nazis,near,nearby,nearly,need,needed,needs,negative,neighborhood,neither,nelson,nervous,nevada,never,new,news,next,night,nightcap,nightmare,nikkei,nine,no,nobody,nomination,nor,north,not,note,nothing,notices,now,ntsb,nuevo,number,nusra,obama,objectives,obligated,observatory,observe,observed,ocean,october,of,off,offender,offensive,offer,offers,office,officer,officers,official,officials,often,oil,old,on,once,one,ones,only,onto,open,opening,operating,operations,operators,opportunity,opposed,opposition,or,ordeal,order,oregon,organization,original,oskar,other,others,our,ourselves,out,outlets,output,outreach,outrun,outside,over,overall,overhead,overwhelmingly,paid,painful,panera,part,particularly,partly,partners,parts,pass,passage,passenger,passengers,passing,passionately,past,patrick,peak,people,per,perhaps,period,periods,persecuted,person,personnel,perspective,peters,phone,phones,photos,physical,physicist,physicists,picture,pilot,pitches,places,plaintiffs,plan,plane,planes,planet,played,playing,plays,plight,plunge,plunged,plus,point,points,poland,poles,police,policy,political,polls,pollution,pope,port,possession,possibilities,posting,power,practically,practices,precarious,predicted,predicting,prediction,predicts,prescriptions,present,presents,president,presidential,press,presses,pressure,presumably,pretty,previous,prices,primary,prison,prisons,private,problem,problems,proceedings,produce,production,profits,program,project,promised,promising,prompted,pronounced,proof,prop,proposals,proposed,prosecuting,prospect,protect,protection,protocols,proton,protracted,prove,proven,provide,proving,psychological,public,publicly,published,pursuing,push,pushed,put,putting,qaeda,question,quicker,quickly,race,radiation,raided,railroad,raise,raising,ramped,ran,range,rare,rate,rates,rattling,reach,reached,reaching,react,read,real,reality,really,reap,reason,rebel,rebels,receive,received,recent,recently,recipe,record,recounting,recovers,red,refocuses,reform,refugees,refund,regime,regroups,reinhold,reiterated,reitze,related,relatives,relativity,released,releasing,relish,rely,remain,remained,remains,remember,reminder,repaired,report,reported,reporters,reporting,reports,request,research,researchers,residents,resonated,respite,responded,restaurant,result,results,resupply,retired,retooling,retools,return,revealing,review,revolution,richest,ricky,ride,right,riot,riots,ripples,rise,rising,risk,risks,rivalry,riverdale,road,roar,rockets,rodriguez,rooms,rough,roughly,routes,royal,rtl,rubble,ruins,run,running,russian,safety,said,sailed,sailing,same,sanctions,sander,sanders,sanjay,satellite,saudi,savage,saw,say,saying,says,scary,scene,scerbo,scheduled,science,scientists,scott,scrutiny,searching,seas,second,secretary,sector,security,see,seeking,seem,seems,seen,senate,seng,senior,sent,sentenced,sentiment,september,series,serious,serve,served,service,serving,set,settled,seven,severe,sgt,shake,share,shares,sharper,sharply,she,shed,shelter,sheriff,ship,shipments,ships,shoemaker,shone,shooting,shootings,short,shortages,shortly,shot,should,showed,showing,shown,sick,sickness,sign,significant,significantly,similar,simmering,simple,simply,since,sink,site,sitting,six,size,skeptical,slain,slaughtered,sleep,slowdown,slower,small,smuggling,sneak,sniper,so,social,some,someone,something,son,soon,souks,sound,sounds,south,southampton,southeast,space,speaking,species,specific,spectacularly,spectrum,speech,speeches,speed,spent,spike,splash,spoke,spooking,spotlight,spots,ss,stabbed,stand,standard,standoff,started,state,statement,states,station,stayed,steadfast,steady,steinem,still,stimulus,stock,stocks,stop,storm,story,strategies,strategy,street,streets,strength,strengthening,stress,stretched,strongly,struggling,study,stuff,stump,subject,subjective,submarine,such,suffered,sunday,sunk,suns,superficial,supplies,supply,support,supported,supporter,supporters,supporting,supposed,sure,surface,surprised,surprises,surrogates,surrounded,survive,survived,survivors,suspect,suspects,suspicious,sweating,sweden,swift,syria,syrian,syrians,system,systems,szabolcs,tactical,take,taken,takes,talk,talked,tech,technically,teen,television,temperatures,tens,term,terrifying,territory,test,tested,testify,tests,than,thanks,that,the,their,them,theme,themselves,then,theories,theory,there,these,they,thin,thing,things,think,this,thornier,thorough,those,though,thought,thousands,threat,three,thrilled,through,throughout,throwing,thuds,thursday,till,time,times,tiny,tipster,to,todd,together,told,toll,too,took,topic,topo,total,totals,touch,tough,tougher,toward,town,tracks,traffic,trafficking,tragic,trail,traitors,transactions,transcripts,transportation,trapped,travel,traveled,traveling,trends,trial,tried,trip,troops,tropical,trouble,true,truly,trustworthy,try,trying,tuesday,tuition,tulare,tumbling,turkey,turkish,turmoil,turn,turned,turning,tweed,tweeted,twelve,twin,two,ultrasound,unable,unanimously,unattainable,under,undercover,understood,unexpected,unfortunate,unhealthy,uniform,uniforms,unifying,unique,unit,units,universe,university,unlike,unrealistic,until,up,us,use,used,using,vacation,valuable,value,vantage,various,vast,vehicle,venturing,verge,vermont,very,veteran,via,vibrations,vice,victims,victory,video,view,views,violence,violent,vision,visit,voters,votes,voucher,wage,wake,walked,wall,want,wanted,wants,war,warned,warning,warns,warrant,was,washington,watch,water,waters,wave,waves,way,ways,wday,we,weakness,weapon,weapons,wear,wearing,weather,website,wednesday,week,weeks,well,went,were,west,what,when,where,whether,which,while,white,who,whole,why,widespread,wife,wild,will,win,window,windows,winds,wing,with,without,woman,women,won,work,working,works,world,worried,worries,worry,worse,would,wounded,wounds,wrath,wreckage,writer,yards,yeah,year,years,yellen,yet,you,young,younger,your,youth,zero
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,3,0,0,1,0,0,0,0,0,7,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,5,0,0,1,0,0,0,0,1,1,1,0,0,1,0,2,0,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,2,0,1,0,0,7,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,12,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,1,5,0,2,0,0,9,1,0,0,1,0,0,0,0,0,0,1,0,12,1,0,1,1,0,0,2,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,2,0,0,0,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12,0,1,1,2,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,4,0,0,0,0,1,1,1,6,1,1,4,1,0,0,0,2,0,1,0,0,3,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,16,1,0,0,1,1,0,0,0,0,0,1,0,0,10,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,2,0,0,1,1,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,2,0,1,0,0,0,0,0,3,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,1,18,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,3,1,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7,33,3,1,1,0,1,0,0,1,0,2,0,1,1,0,2,1,0,1,1,0,0,1,0,0,1,0,1,0,3,0,0,1,0,0,27,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,4,1,1,1,2,1,0,0,2,0,0,0,7,2,0,0,0,0,7,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,1,1,0
1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10,0,0,1,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,2,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,3,1,1,0,0,0,0,1,3,0,0,1,1,0,1,0,0,0,1,2,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,2,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,6,1,0,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,9,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,13,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,9,2,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,1,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,3,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,2,4,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,12,43,2,2,0,1,1,1,7,2,0,4,0,1,0,3,2,0,0,1,1,1,0,0,0,1,2,0,0,0,1,0,2,0,1,0,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,3,14,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,1,1,0,2,0,0,3,0,0,0,0,0,1,0,2,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0
